id_anime,title,genres,score
29325,Koukaku Kidoutai Arise: Alternative Architecture,"Sci-Fi,Adult Cast,Detective,Mecha,Psychological",7.24
330,Midori no Hibi,"Comedy,Drama,Romance,Ecchi,Shounen",7.24
2834,Miracle☆Girls,"Drama,Shoujo",7.24
12467,Nazo no Kanojo X,"Romance,School,Seinen",7.24
6030,Needless,"Action,Comedy,Sci-Fi,Ecchi,Super Power,Seinen",7.24
2835,Patalliro!,"Adventure,Boys Love,Comedy,Shoujo",7.24
1565,Pokemon Diamond & Pearl,"Action,Adventure,Comedy,Fantasy,Kids",7.24
30649,Shin Atashin'chi,"Comedy,Slice of Life",7.24
42668,Taisou Zamurai,Sports,7.24
4663,Tekken Chinmi,"Action,Adventure,Historical,Martial Arts,Shounen",7.24
38098,Mix,"Drama,Romance,Sports,School,Team Sports,Shounen",7.23
1722,Nagasarete Airantou,"Comedy,Fantasy,Romance,Ecchi,Harem,Shounen",7.23
22273,Selector Infected WIXOSS,"High Stakes Game,Psychological,Strategy Game",7.23
341,Spiral: Suiri no Kizuna,"Drama,Mystery,Shounen",7.23
2683,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,"Action,Drama,Fantasy,Horror,Mystery,Martial Arts,School",7.23
935,Witchblade,"Action,Sci-Fi,Super Power",7.23
30740,Young Black Jack,"Drama,Historical,Medical,Seinen",7.22
5356,Canaan,"Action,Sci-Fi,Supernatural,Super Power,Seinen",7.23
2383,Cybersix,"Action,Adventure,Romance,Sci-Fi",7.23
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,"Horror,Mystery,High Stakes Game,Psychological,School,Survival",7.23
35849,Darling in the FranXX,"Action,Drama,Romance,Sci-Fi,Mecha",7.23
1313,Digimon Adventure 02,"Action,Adventure,Comedy,Drama,Fantasy,Kids",7.23
37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,"Action,Adventure,Comedy,Fantasy,Romance",7.23
1524,Fuujin Monogatari,"Drama,Fantasy,Slice of Life,Supernatural,Iyashikei,School",7.23
3568,Ganbarist! Shun,"Comedy,Sports,Shounen",7.23
37140,Gegege no Kitarou (2018),"Comedy,Horror,Supernatural,Mythology,Shounen",7.23
41710,Genjitsu Shugi Yuusha no Oukoku Saikenki,"Action,Fantasy,Romance,Harem,Isekai,Military",7.23
915,Ginga Densetsu Weed,"Adventure,Drama,Anthropomorphic,Shounen",7.23
246,Groove Adventure Rave,"Adventure,Comedy,Fantasy,Romance,Shounen",7.23
3010,Kaiketsu Zorro,"Adventure,Historical,Shounen",7.23
40839,"Kanojo, Okarishimasu","Comedy,Romance,School,Shounen",7.23
10870,Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi (TV),"Comedy,Sci-Fi,Mecha",7.23
1374,Kyoushoku Soukou Guyver (2005),"Adventure,Sci-Fi,Shounen",7.23
41833,Kyuuketsuki Sugu Shinu,"Comedy,Supernatural,Gag Humor,Vampire,Shounen",7.23
21105,Love Stage!!,"Boys Love,Comedy,Romance",7.23
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,"Action,Adventure,Fantasy,Harem,Isekai",7.22
5675,Basquash!,"Sports,Mecha,Team Sports,Shounen",7.22
10396,Ben-To,"Action,Comedy,Gourmet,Martial Arts",7.22
5760,Dororo to Hyakkimaru,"Action,Adventure,Supernatural,Shounen",7.22
2030,El Cazador de la Bruja,"Adventure,Drama,Mystery",7.22
5267,Gamba no Bouken,"Adventure,Suspense,Anthropomorphic,Kids",7.22
27631,God Eater,"Action,Fantasy,Sci-Fi,Military",7.22
34279,Grancrest Senki,"Action,Drama,Fantasy,Romance",7.22
2400,GS Mikami,"Comedy,Supernatural",7.22
24625,Gundam Build Fighters Try,"Action,Sci-Fi,Mecha",7.22
4551,Hakushaku to Yousei,"Adventure,Fantasy,Romance,Historical,Shoujo",7.22
953,Juu Ou Sei,"Action,Adventure,Drama,Mystery,Sci-Fi,Shoujo",7.22
28869,Kaitou Joker 2nd Season,"Adventure,Comedy,Mystery,Kids",7.22
1808,Kamichama Karin,"Comedy,Fantasy,Romance,Mahou Shoujo,School,Shoujo",7.22
2818,Madou King Granzort,"Action,Comedy,Fantasy,Sci-Fi,Mecha,Shounen",7.22
2044,Mahou no Tenshi Creamy Mami,"Comedy,Fantasy,Romance,Sci-Fi,Idols (Female),Mahou Shoujo,School,Shoujo",7.22
2489,Onegai My Melody,"Comedy,Fantasy",7.22
19369,Outbreak Company,"Comedy,Fantasy,Harem,Isekai,Otaku Culture,Parody",7.22
48406,Re-Main,"Sports,School,Team Sports",7.22
48414,Sabikui Bisco,"Action,Adventure,Fantasy,Sci-Fi",7.22
33726,Saiyuuki Reload Blast,"Action,Adventure,Comedy,Drama,Supernatural,Mythology,Josei",7.22
4382,Suzumiya Haruhi no Yuuutsu (2009),"Comedy,Mystery,Sci-Fi,Slice of Life,School",7.22
7058,Uragiri wa Boku no Namae wo Shitteiru,"Adventure,Boys Love,Drama,Fantasy,Reincarnation,Shoujo",7.22
1196,Masuda Kousuke Gekijou Gag Manga Biyori,"Comedy,Gag Humor,Parody",7.21
2518,Masuda Kousuke Gekijou Gag Manga Biyori 2,"Comedy,Gag Humor",7.21
3345,Mikan Enikki,"Comedy,Romance,Slice of Life,Pets,Shoujo",7.21
13409,Moyashimon Returns,"Comedy,Gourmet,Supernatural,School,Seinen",7.21
3467,Nogizaka Haruka no Himitsu,"Comedy,Romance",7.21
2152,Oh! Edo Rocket,"Comedy,Drama,Fantasy,Sci-Fi,Historical",7.21
107,Ou Dorobou Jing,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",7.21
34126,Rewrite 2nd Season,"Action,Comedy,Fantasy,Romance,Supernatural,Military",7.21
4581,Shikabane Hime: Aka,"Action,Horror,Supernatural,Shounen",7.21
173,Tactics,"Comedy,Drama,Mystery,Supernatural,Historical,Mythology,Shounen",7.21
3000,Taiho Shichau zo: Full Throttle,"Action,Comedy,Adult Cast,Detective,Workplace,Shounen",7.21
11341,Tantei Opera Milky Holmes Dai 2 Maku,"Comedy,Mystery,Super Power",7.21
6758,Tatakau Shisho: The Book of Bantorra,"Action,Fantasy,Super Power,Seinen",7.21
2816,Toushou Daimos,"Adventure,Drama,Romance,Sci-Fi,Mecha,Shounen",7.21
550,Yu☆Gi☆Oh!,"Action,Comedy,Fantasy,Strategy Game,Shounen",7.21
424,Dirty Pair,"Adventure,Comedy,Sci-Fi,Detective",7.21
4726,Druaga no Tou: The Sword of Uruk,"Adventure,Fantasy",7.21
48997,Fantasy Bishoujo Juniku Ojisan to,"Adventure,Comedy,Fantasy,Gag Humor,Isekai,Magical Sex Shift",7.21
655,Galaxy Angel 4,"Comedy,Sci-Fi",7.21
2484,Gear Fighter Dendoh,"Action,Adventure,Sci-Fi,Mecha,School,Space",7.21
12875,Ginga e Kickoff!!,"Sports,Team Sports,Shounen",7.21
50685,Kaginado Season 2,"Comedy,Slice of Life",7.21
40974,Kuma Kuma Kuma Bear,"Adventure,Comedy,Fantasy,Isekai",7.21
4903,Kyou no 5 no 2 (TV),"Comedy,Ecchi,School,Seinen",7.21
5525,07-Ghost,"Action,Fantasy,Military,Mythology,Josei",7.20
104,Ayashi no Ceres,"Adventure,Drama,Horror,Romance,Supernatural,Psychological,Shoujo",7.20
19163,Date A Live II,"Comedy,Romance,Sci-Fi,Harem,Mecha,School",7.20
24031,Denki-gai no Honya-san,"Comedy,Slice of Life,Workplace,Seinen",7.20
31163,Dimension W,"Action,Sci-Fi,Seinen",7.20
27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,"Action,Comedy,Fantasy,Slice of Life,Mahou Shoujo",7.20
1126,Figure 17: Tsubasa & Hikaru,"Sci-Fi,Slice of Life",7.20
3327,Giant Gorg,"Action,Adventure,Sci-Fi,Mecha",7.20
41006,Higurashi no Naku Koro ni Gou,"Horror,Mystery,Supernatural,Suspense,Gore,Psychological",7.20
20457,"Inari, Konkon, Koi Iroha.","Comedy,Romance,Supernatural,School,Seinen",7.20
13261,Inazuma Eleven Go: Chrono Stone,"Sports,Super Power,Team Sports,Time Travel,Shounen",7.20
37086,Kakegurui××,"Drama,Mystery,High Stakes Game,Psychological,School,Strategy Game,Shounen",7.20
1691,Kaze no Stigma,"Action,Romance,Supernatural",7.20
274,Kiddy Grade,"Action,Sci-Fi,Ecchi,Mecha,Super Power",7.20
147,Kimi ga Nozomu Eien,"Drama,Romance,Slice of Life,Love Polygon",7.20
31952,Kono Bijutsubu ni wa Mondai ga Aru!,"Comedy,Romance,School,Visual Arts,Seinen",7.20
1013,Le Chevalier D'Eon,"Mystery,Supernatural,Historical,Seinen",7.20
31884,Mahoutsukai Precure!,"Action,Fantasy,Slice of Life,Mahou Shoujo,School,Shoujo",7.20
41619,Munou na Nana,"Supernatural,Suspense,Psychological,Super Power,Shounen",7.20
40351,Pokemon (2019),"Action,Adventure,Comedy,Fantasy,Kids",7.20
8934,Star Driver: Kagayaki no Takuto,"Action,Romance,Mecha,Shounen",7.20
11757,Sword Art Online,"Action,Adventure,Fantasy,Romance,Love Polygon,Video Game",7.20
2113,Tenkuu Senki Shurato,"Action,Fantasy,Shounen",7.20
38480,Toaru Kagaku no Accelerator,"Fantasy,Supernatural,School,Super Power",7.20
3322,Wagaya no Oinari-sama.,"Adventure,Fantasy,Supernatural,Magical Sex Shift,Shounen",7.20
712,Zoids Genesis,"Action,Adventure,Comedy,Mecha,Military",7.20
94,Mobile Suit Gundam SEED Destiny,"Action,Drama,Romance,Sci-Fi,Mecha,Military,Space",7.19
19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru","Comedy,Romance,Harem,School",7.19
1846,Princess Nine: Kisaragi Joshikou Yakyuubu,"Drama,Romance,Sports,Team Sports",7.19
1823,Shin Hakkenden,"Action,Adventure,Sci-Fi,Martial Arts",7.19
31374,Shingeki! Kyojin Chuugakkou,"Comedy,Parody,School,Shounen",7.19
1965,Sola,"Drama,Romance,Slice of Life,Supernatural",7.19
390,Suzuka,"Drama,Romance,Sports,Shounen",7.19
12711,Uta no☆Prince-sama♪ Maji Love 2000%,"Comedy,Romance,Idols (Male),Music,Reverse Harem,School,Shoujo",7.19
1891,YAT Anshin! Uchuu Ryokou,"Adventure,Comedy,Sci-Fi,Shounen",7.19
37204,Aikatsu Friends!,"Slice of Life,Idols (Female),Music,School,Shoujo",7.19
2825,Arabian Nights: Sindbad no Bouken (TV),"Adventure,Fantasy,Romance",7.19
11697,Area no Kishi,"Comedy,Sports,School,Team Sports,Shounen",7.19
10719,Boku wa Tomodachi ga Sukunai,"Comedy,Romance,Ecchi,Love Polygon,School",7.19
10163,C: The Money of Soul and Possibility Control,"Action,Mystery,Suspense,Super Power",7.19
2043,Cat's Eye,"Action,Adventure,Comedy,Mystery,Romance",7.19
3627,D.C.II S.S.: Da Capo II Second Season,"Comedy,Drama,Fantasy,Romance,Harem",7.19
1886,Fushigiboshi no☆Futagohime Gyu!,"Comedy,Shoujo",7.19
1534,Futari wa Precure: Splash☆Star,"Action,Comedy,Fantasy,Mahou Shoujo,Shoujo",7.19
49519,Hakozume: Kouban Joshi no Gyakushuu,"Comedy,Slice of Life,Adult Cast,Detective,Workplace,Seinen",7.19
40230,Housekishou Richard-shi no Nazo Kantei,"Drama,Mystery,Slice of Life",7.19
37178,Kiratto Pri☆chan,"Slice of Life,Idols (Female),Music,Shoujo",7.19
40128,Arte,"Drama,Slice of Life,Historical,Visual Arts,Seinen",7.18
61,D.N.Angel,"Action,Comedy,Fantasy,Romance,School,Shoujo",7.18
9200,Dae Jang Geum: Jang Geum's Dream 2,"Adventure,Comedy,Gourmet,Historical",7.18
36633,Date A Live III,"Comedy,Romance,Sci-Fi,Harem,Mecha,School",7.18
34662,Fate/Apocrypha,"Action,Drama,Fantasy,Supernatural",7.18
5041,Guin Saga,"Adventure,Fantasy",7.18
15225,Hentai Ouji to Warawanai Neko.,"Comedy,Romance,Supernatural,Harem,School",7.18
14645,Hiiro no Kakera 2,"Fantasy,Romance,Supernatural,Reverse Harem,Shoujo",7.18
24231,Hitsugi no Chaika: Avenging Battle,"Action,Adventure,Comedy,Fantasy,Romance",7.18
15379,Kotoura-san,"Comedy,Drama,Romance,School",7.18
34712,Kujira no Kora wa Sajou ni Utau,"Drama,Fantasy,Mystery,Super Power,Shoujo",7.18
32949,Kuzu no Honkai,"Drama,Romance,School,Seinen",7.18
49040,Lupin III: Part 6,"Action,Adventure,Comedy,Mystery,Adult Cast,Seinen",7.18
6023,Nogizaka Haruka no Himitsu: Purezza,"Comedy,Romance,Ecchi",7.18
7769,Ookami-san to Shichinin no Nakama-tachi,"Comedy,Romance,Parody",7.18
9981,Phi Brain: Kami no Puzzle,"Action,Mystery,High Stakes Game,Strategy Game,Shounen",7.18
37578,Planet With,"Action,Sci-Fi,Mecha",7.18
2254,Sentou Mecha Xabungle,"Sci-Fi,Mecha,Military,Shounen",7.18
41456,"Sentouin, Hakenshimasu!","Action,Comedy,Fantasy,Isekai",7.18
180,Vandread,"Action,Sci-Fi,Ecchi,Mecha,Space,Shounen",7.18
1932,Yes! Precure 5,"Action,Fantasy,Mahou Shoujo,School,Shoujo",7.18
482,Yu☆Gi☆Oh!: Duel Monsters GX,"Action,Comedy,Fantasy,Strategy Game,Shounen",7.18
1941,Moonlight Mile 1st Season: Lift Off,"Adventure,Drama,Sci-Fi,Space",7.17
4062,Musashi no Ken,"Sports,Combat Sports,Shounen",7.17
1538,Pumpkin Scissors,"Action,Comedy,Drama,Military",7.17
100,Shin Shirayuki-hime Densetsu Prétear,"Comedy,Drama,Fantasy,Romance,Mahou Shoujo,Reverse Harem,Super Power,Shoujo",7.17
1548,Shin Taketori Monogatari: 1000-nen Joou,"Drama,Mystery,Sci-Fi",7.17
3594,Tears to Tiara,"Action,Adventure,Fantasy",7.17
19117,Toaru Hikuushi e no Koiuta,"Adventure,Drama,Romance",7.17
3692,Yes! Precure 5 GoGo!,"Action,Fantasy,Mahou Shoujo,School,Shoujo",7.17
35220,Youkai Apartment no Yuuga na Nichijou,"Slice of Life,Supernatural",7.17
37338,Chuukan Kanriroku Tonegawa,"Comedy,Drama,Adult Cast,Parody,Psychological,Seinen",7.17
1778,Dae Jang Geum: Jang Geum's Dream,"Adventure,Comedy,Gourmet,Historical",7.17
2748,Dash! Kappei,"Comedy,Sports,Ecchi,Shounen",7.17
15583,Date A Live,"Comedy,Romance,Sci-Fi,Harem,Mecha,School",7.17
32494,Days (TV),"Sports,School,Team Sports,Shounen",7.17
6880,Deadman Wonderland,"Action,Horror,Sci-Fi,Supernatural,Gore,High Stakes Game,Survival,Shounen",7.17
8503,Fushigi Mahou Fun Fun Pharmacy,Kids,7.17
652,Galaxy Angel Z,"Comedy,Sci-Fi",7.17
18411,Gingitsune,"Slice of Life,Supernatural,Seinen",7.17
28387,Joukamachi no Dandelion,"Comedy,Slice of Life,Super Power,Seinen",7.17
31670,Kaitou Joker 3rd Season,"Adventure,Comedy,Mystery,Kids",7.17
2542,Lady Georgie,"Drama,Romance,Historical,Shoujo",7.17
30205,Aoharu x Kikanjuu,"Sports,Crossdressing,Team Sports,Shounen",7.16
4690,Cyborg 009 (1979),"Action,Adventure,Sci-Fi,Mecha,Shounen",7.16
2803,Densetsu no Yuusha Da Garn,"Sci-Fi,Mecha,Shounen",7.16
2222,Dr. Slump: Arale-chan,"Comedy,Sci-Fi,Slice of Life,Gag Humor,Shounen",7.16
40906,Dragon Quest: Dai no Daibouken (2020),"Action,Adventure,Fantasy,Shounen",7.16
37490,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2","Comedy,Drama,Mystery,Detective,Workplace",7.16
14765,Ixion Saga DT,"Action,Comedy,Fantasy,Isekai",7.16
42822,Kai Byoui Ramune,"Supernatural,Medical,Psychological,Shounen",7.16
1145,Kaze no Youjinbou,"Action,Drama,Mystery,Shounen",7.16
1086,Kenran Butou Sai: The Mars Daybreak,"Adventure,Comedy,Romance,Sci-Fi,Mecha,Military,Shounen",7.16
727,Kingyo Chuuihou!,"Comedy,Kids,Shoujo",7.16
41103,Koi to Yobu ni wa Kimochi Warui,"Comedy,Romance",7.16
6707,Kuroshitsuji II,"Action,Comedy,Supernatural,Historical,Mythology,Shounen",7.16
31610,Kyoukai no Rinne (TV) 2nd Season,"Comedy,Supernatural,School,Shounen",7.16
690,Kyuuketsuhime Miyu (TV),"Action,Drama,Horror,Mythology,Vampire,Shoujo",7.16
276,Mahoromatic: Automatic Maiden,"Comedy,Romance,Sci-Fi,Ecchi,Military",7.16
1164,Mahou Senshi Louie,"Adventure,Comedy,Fantasy,Shounen",7.16
4879,Mouryou no Hako,"Mystery,Supernatural,Suspense,Psychological,Seinen",7.16
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"Action,Comedy,Parody",7.16
5200,Offside (TV),"Action,Drama,Sports,Team Sports",7.16
5504,Shinkyoku Soukai Polyphonica Crimson S,"Drama,Fantasy,Romance,Music,School",7.16
48556,Takt Op. Destiny,"Action,Fantasy,Music",7.17
1133,Tenchi Muyou! GXP,"Action,Comedy,Sci-Fi,Detective,Harem,Mecha,Space,Shounen",7.16
41762,Tenchi Souzou Design-bu,"Comedy,Fantasy,Slice of Life,Gag Humor,Workplace,Seinen",7.16
178,Ultra Maniac,"Comedy,Romance,School,Shoujo",7.16
1110,Mermaid Melody Pichi Pichi Pitch Pure,"Adventure,Comedy,Romance,Mahou Shoujo,Music,Shoujo",7.15
2736,Mojakou,"Comedy,Fantasy,Sci-Fi",7.15
8917,Mouretsu Pirates,"Sci-Fi,Space",7.15
6512,Nyan Koi!,"Comedy,Romance,Harem",7.15
613,Onmyou Taisenki,"Adventure,Fantasy,Supernatural,Shounen",7.15
32951,Rokudenashi Majutsu Koushi to Akashic Records,"Action,Fantasy,School",7.15
529,Saishuu Heiki Kanojo,"Drama,Romance,Sci-Fi,Military,School",7.15
33417,Super Lovers 2,"Boys Love,Comedy,Drama,Romance,Slice of Life",7.15
23587,The iDOLM@STER Cinderella Girls,"Comedy,Drama,Idols (Female),Music",7.15
34915,The iDOLM@STER SideM,"Idols (Male),Music",7.15
31178,Uta no☆Prince-sama♪ Maji Love Legend Star,"Comedy,Romance,Idols (Male),Music,Reverse Harem,Shoujo",7.15
39184,A3! Season Spring & Summer,"Drama,Slice of Life",7.15
39078,Aikatsu Friends!: Kagayaki no Jewel,"Slice of Life,Idols (Female),Music,School,Shoujo",7.15
40752,Bishounen Tanteidan,"Mystery,School,Visual Arts",7.15
369,Boogiepop wa Warawanai,"Avant Garde,Drama,Horror,Mystery,Supernatural,Psychological",7.15
3460,Bosco Daibouken,"Adventure,Fantasy,Kids",7.15
1132,Digimon Frontier,"Action,Adventure,Comedy,Drama,Fantasy,Isekai,Shounen",7.15
332,Dokidoki♡Densetsu: Mahoujin Guruguru,"Adventure,Comedy,Fantasy,Shounen",7.15
3230,Druaga no Tou: The Aegis of Uruk,"Adventure,Comedy,Fantasy",7.15
36144,Garo: Vanishing Line,"Action,Fantasy,Supernatural,Mythology",7.15
958,HeatGuy J,"Action,Adventure,Sci-Fi,Detective,Mecha",7.15
1316,Idaten Jump,"Sports,School,Strategy Game",7.15
40530,Jaku-Chara Tomozaki-kun,"Drama,Romance,School",7.15
32245,Kuromukuro,"Action,Sci-Fi,Mecha",7.15
277,Mahoromatic: Motto Utsukushii Mono,"Comedy,Drama,Romance,Sci-Fi,Ecchi,Military",7.15
604,Mahou no Stage Fancy Lala,"Comedy,Drama,Romance,Idols (Female),Mahou Shoujo,Music,Shoujo",7.15
16201,Aku no Hana,"Drama,Romance,Psychological,School,Shounen",7.14
21437,Buddy Complex,"Action,Sci-Fi,Mecha,Time Travel",7.14
15611,Cardfight!! Vanguard: Link Joker-hen,"Action,Adventure,Mythology,Strategy Game,Shounen",7.14
1312,Chikyuu Bouei Kigyou Dai-Guard,"Adventure,Comedy,Sci-Fi,Mecha,Military",7.14
9379,Denpa Onna to Seishun Otoko,"Comedy,Sci-Fi,Slice of Life",7.14
5670,GA: Geijutsuka Art Design Class,"Comedy,Slice of Life,CGDCT,School,Visual Arts,Seinen",7.14
1845,Gaiking: Legend of Daiku-Maryu,"Action,Sci-Fi,Mecha",7.14
2916,Genki Bakuhatsu Ganbaruger,"Mecha,Shounen",7.14
3231,Gunslinger Girl: Il Teatrino,"Action,Drama,Sci-Fi,Military",7.14
3335,Haikara-san ga Tooru,"Drama,Romance,Slice of Life,Historical,Shoujo",7.14
16668,Kakumeiki Valvrave,"Action,Mecha,Military,Space",7.14
5079,Kurokami The Animation,"Action,Martial Arts,Super Power,Seinen",7.14
1397,Macross 7,"Action,Adventure,Comedy,Drama,Romance,Sci-Fi,Mecha,Military,Music,Space,Shounen",7.14
44273,Mewkledreamy Mix!,"Adventure,Fantasy,Kids,Shoujo",7.14
2926,Myself; Yourself,"Drama,Romance,School",7.14
34978,Nobunaga no Shinobi: Ise Kanegasaki-hen,"Comedy,Historical",7.14
2108,Rockman.EXE Axess,"Action,Adventure,Comedy,Sci-Fi,Mecha,Strategy Game,Shounen",7.14
22865,Rokujouma no Shinryakusha!? (TV),"Comedy,Supernatural,Harem,School",7.14
2486,Rumiko Takahashi Anthology,"Comedy,Drama,Romance,Slice of Life,Supernatural,Shounen",7.14
21561,Ryuugajou Nanana no Maizoukin (TV),"Adventure,Comedy,Mystery,Supernatural",7.14
3125,Tokimeki Tonight,"Comedy,Fantasy,Romance,Vampire,Shoujo",7.14
31370,Tonkatsu DJ Agetarou,"Comedy,Music,Shounen",7.14
2151,Nils no Fushigi na Tabi,"Adventure,Fantasy,Kids",7.13
195,Onegai☆Teacher,"Drama,Romance,Sci-Fi,School",7.13
35847,SSSS.Gridman,"Action,Sci-Fi,Mecha",7.13
3044,Tetsuwan Atom (1980),"Action,Adventure,Sci-Fi,Mecha,Shounen",7.13
1892,YAT Anshin! Uchuu Ryokou 2,"Adventure,Comedy,Sci-Fi,Shounen",7.13
394,Ai Yori Aoshi: Enishi,"Comedy,Drama,Romance,Slice of Life,Harem,Seinen",7.13
35834,Angolmois: Genkou Kassenki,"Action,Drama,Historical,Military,Samurai",7.13
280,Animal Yokochou,"Adventure,Comedy,Fantasy,Shoujo",7.13
7152,Anyamal Tantei Kiruminzoo,"Comedy,Shoujo",7.13
3298,Hatenkou Yuugi,"Adventure,Comedy,Drama,Fantasy,Romance,Josei",7.13
28825,Himouto! Umaru-chan,"Comedy,Otaku Culture,School,Seinen",7.13
4549,Hokuto no Ken: Raoh Gaiden Ten no Haoh,"Action,Drama,Martial Arts",7.13
26441,Junketsu no Maria,"Comedy,Fantasy,Romance,Historical,Seinen",7.13
2602,Kenkou Zenrakei Suieibu Umishou,"Comedy,Sports,Ecchi,School,Shounen",7.13
2335,Kenyuu Densetsu Yaiba,"Action,Comedy,Fantasy,Martial Arts,Shounen",7.13
3229,Kimi ga Aruji de Shitsuji ga Ore de,"Comedy,Romance,Ecchi,Harem,Parody",7.13
206,Lodoss-tou Senki: Eiyuu Kishi Den,"Action,Adventure,Drama,Fantasy,Romance",7.13
24455,Madan no Ou to Vanadis,"Adventure,Fantasy,Romance,Ecchi,Harem",7.13
53,Ai Yori Aoshi,"Comedy,Drama,Romance,Slice of Life,Harem,Seinen",7.12
36800,Amanchu! Advance,"Comedy,Slice of Life,Iyashikei,School,Shounen",7.12
6164,Aoi Hana,"Girls Love,Romance,Slice of Life",7.12
990,Kamisama Kazoku,"Comedy,Drama,Fantasy,Romance",7.12
37447,Karakuri Circus (TV),"Action,Adventure,Drama,Mystery,Shounen",7.12
469,Karin,"Comedy,Romance,Supernatural,School,Vampire,Shounen",7.12
606,Kazemakase Tsukikage Ran,"Adventure,Comedy,Historical,Martial Arts,Samurai",7.12
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,"Fantasy,Horror,Mystery,Supernatural,Historical,Psychological",7.12
1017,Majutsushi Orphen,"Action,Adventure,Comedy,Fantasy,Mythology",7.12
21863,Mangaka-san to Assistant-san to The Animation,"Comedy,Slice of Life,Ecchi,Harem,Seinen",7.12
32924,Urara Meirochou,"Comedy,Fantasy,Slice of Life,CGDCT,Seinen",7.12
4752,Vampire Knight: Guilty,"Drama,Mystery,Romance,Supernatural,Love Polygon,Vampire,Shoujo",7.12
50175,"Yuusha, Yamemasu","Action,Adventure,Comedy,Fantasy",7.12
521,Mermaid Melody Pichi Pichi Pitch,"Adventure,Comedy,Romance,Mahou Shoujo,Music,Shoujo",7.11
3363,RD Sennou Chousashitsu,"Action,Sci-Fi",7.11
31564,Sansha Sanyou,"Comedy,Slice of Life,CGDCT,School",7.11
961,Virtua Fighter,"Action,Adventure,Comedy,Martial Arts,Shounen",7.11
1543,Yoake Mae yori Ruriiro na: Crescent Love,"Comedy,Romance,Sci-Fi,School",7.11
39790,Adachi to Shimamura,"Girls Love,Romance,Slice of Life,School",7.11
2333,Anime Sanjuushi,"Adventure,Drama,Romance,Historical",7.11
9346,Battle Spirits: Brave,"Adventure,Sci-Fi,Military,Mythology,Strategy Game",7.11
1498,Black Blood Brothers,"Action,Comedy,Fantasy,Supernatural,Vampire,Shounen",7.11
20787,Black Bullet,"Action,Mystery,Sci-Fi,Seinen",7.11
2907,Cyborg Kuro-chan,"Comedy,Sci-Fi",7.11
10444,Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku,"Action,Adventure,Comedy,Fantasy,Shounen",7.11
1490,Ginga Tetsudou Monogatari,"Action,Adventure,Drama,Sci-Fi,Space",7.11
1371,Hi no Tori,"Adventure,Drama,Sci-Fi,Supernatural,Historical",7.11
48775,Kaginado,"Comedy,Slice of Life",7.11
42544,Kaizoku Oujo,"Action,Adventure,Fantasy",7.11
40880,Kiratto Pri☆chan Season 3,"Comedy,Slice of Life,Idols (Female),Music,Shoujo",7.11
189,Love Hina,"Comedy,Romance,Slice of Life,Ecchi,Harem,Shounen",7.11
34350,Alice to Zouroku,"Adventure,Mystery,Seinen",7.11
5983,Higepiyo,Comedy,7.10
16035,Karneval (TV),"Action,Fantasy,Mystery,Sci-Fi,Josei",7.10
1738,Muteki Kanban Musume,"Action,Comedy,Martial Arts,Parody,Workplace,Shounen",7.10
11021,Muv-Luv Alternative: Total Eclipse,"Action,Sci-Fi,Mecha,Military",7.10
1564,Pokemon Advanced Generation,"Action,Adventure,Comedy,Fantasy,Kids",7.10
2283,Red Baron,"Action,Sci-Fi,Sports,Martial Arts,Mecha,Shounen",7.10
2543,Robin Hood no Daibouken,"Adventure,Romance,Historical",7.10
1108,Senkaiden Houshin Engi,"Adventure,Fantasy,Supernatural,Historical,Shounen",7.10
678,Shadow Skill: Eigi,"Adventure,Drama,Fantasy,Martial Arts,Super Power,Shounen",7.10
